Contract_One year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,InternetService_Fiber optic,OnlineBackup_No internet service,tenure_standardized,gender_Male,StreamingMovies_Yes,OnlineSecurity_No internet service,Partner_Yes,OnlineSecurity_Yes,DeviceProtection_No internet service,MultipleLines_Yes,Dependents_Yes,SeniorCitizen_1,Contract_Two year,InternetService_No,StreamingMovies_No internet service,StreamingTV_No internet service,StreamingTV_Yes,PhoneService_Yes,TechSupport_No internet service,OnlineBackup_Yes,TotalCharges_standardized,TechSupport_Yes,MonthlyCharges_standardized,PaymentMethod_Mailed check,MultipleLines_No phone service,DeviceProtection_Yes,PaperlessBilling_Yes
0,0,0,0,0,1,0,0.46491455,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.825550179,1,-1.114563129
0,1,0,0,1,1,0,1.72788027,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,2.644367174,0,1.61370124
0,0,1,0,0,1,0,0.521415648,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,-0.749952707,1,-0.992402038
1,0,0,0,0,0,0,-0.188171671,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.844455062,0,-1.033122401
0,0,0,0,0,0,0,-0.497265913,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.544535823,0,-0.422316946
0,1,0,1,0,0,1,-1.510962083,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.383171508,1,1.61370124
0,0,1,1,0,0,1,-1.499329504,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.932471961,1,-0.992402038
1,0,0,0,1,0,0,0.552989791,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0.913765224,1,0.799293966
0,1,0,0,1,0,0,-0.859537659,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.192313422,0,1.450819786
0,1,0,0,1,0,0,0.770685198,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.800949097,0,1.572980877
0,0,0,1,0,0,1,-1.492682316,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.98459826,1,-1.23672422
0,0,0,0,0,1,0,1.049867094,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0.400134777,0,0.066327419
0,0,0,0,0,0,0,-1.349767774,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.648898718,0,0.107047783
1,0,1,1,0,0,1,-1.517609271,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.502733311,0,1.16577724
0,0,0,0,0,0,0,-0.690034365,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.987951285,1,-1.277444584
0,0,0,0,0,0,0,-0.487295131,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.985260042,0,-1.277444584
1,0,1,0,1,0,0,-0.138317761,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.447231539,0,0.84001433
0,1,0,1,0,0,1,-1.299913864,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.174842787,0,1.61370124
0,0,0,0,1,1,0,0.386810091,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.940391276,1,-1.23672422
0,0,0,0,1,1,0,1.127971553,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,-0.877808834,1,-1.196003856
0,0,0,0,0,1,0,1.197767027,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,-0.43024621,0,-0.788800219
0,0,0,0,1,0,0,-0.359336762,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,-0.029956823,1,0.351369965
1,0,0,1,0,0,1,-1.474402549,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.794358225,0,-0.340876218
1,0,1,0,0,1,0,0.842142469,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.139260629,0,-0.177994763
0,0,0,0,0,0,0,-1.176940886,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.911868507,1,-0.992402038
0,0,0,1,0,0,1,-1.472740752,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.99834125,1,-1.277444584
0,1,0,0,1,1,0,1.008322169,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1.227184799,0,0.880734693
0,0,0,1,0,0,1,-1.31320824,0,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-0.567742284,1,0.351369965
0,0,0,0,0,0,0,-0.660122019,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,-0.636920478,0,-0.544478037
0,1,1,0,1,0,0,0.926894116,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1.963151669,0,1.61370124
0,1,0,0,1,0,0,-0.700005147,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.147797606,1,1.206497603
0,1,1,0,0,0,0,0.260513519,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0.79460049,0,0.962175421
0,0,0,0,0,0,0,-0.439103018,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.669634529,1,-0.707359492
0,0,0,0,0,1,0,0.48153252,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,-0.657259221,1,-0.91096131
0,1,1,1,0,0,1,-1.522594662,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.736496489,1,-0.015113308
0,0,0,1,0,0,1,-1.471078955,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.829631163,1,-0.463037309
1,0,1,1,0,0,1,-1.489358722,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.458173377,1,1.206497603
0,0,0,0,0,0,0,-1.338135195,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.986892435,0,-1.23672422
0,1,1,1,0,0,1,-1.467755361,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.750658607,1,-0.218715127
0,0,0,0,0,1,0,1.000013184,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,-0.803181975,1,-1.114563129
1,0,0,0,1,0,0,-0.123361588,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,-0.3278466,0,-0.300155854
0,0,0,0,0,1,0,0.695904333,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.932449902,0,-1.23672422
1,0,0,0,0,1,0,1.392197276,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1.272737405,1,0.677132875
0,0,0,0,1,1,0,1.44537478,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.983931599,0,1.247217967
0,0,1,1,0,0,1,-1.474402549,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.965671318,0,-1.155283493
0,0,0,0,0,0,0,-0.314468243,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,-0.982965867,0,-1.277444584
0,0,0,1,0,0,1,-1.47938794,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.915596541,1,-0.870240946
0,0,0,0,0,1,0,0.272146098,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.682274161,1,0.799293966
0,0,0,0,0,1,0,0.820539108,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1.328547619,0,1.125056876
1,0,0,0,1,1,0,1.325725396,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,2.032329863,1,1.287938331
0,1,1,0,1,0,0,0.346926963,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0.428414893,0,0.432810693
1,0,0,0,0,1,0,1.209399606,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1.809133125,0,1.16577724
0,0,0,0,0,0,0,-0.676739989,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.98777481,0,-1.277444584
0,0,0,0,0,1,0,0.822200905,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,-0.796608281,1,-1.114563129
0,1,0,0,1,0,0,0.13255515,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.954839777,1,1.369379058
0,1,0,0,1,1,0,1.538435412,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,2.222591958,1,1.410099422
0,1,0,0,1,1,0,1.137942335,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.816946635,0,0.392090329
0,0,0,0,0,1,0,0.707536912,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,-0.969399352,1,-1.277444584
0,1,1,1,0,0,1,-1.454460985,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.699547039,0,-0.055833672
0,0,0,1,0,0,1,-1.507638489,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.932957268,1,-1.033122401
0,0,0,0,0,0,0,-0.671754598,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,-0.930464558,1,-1.155283493
1,0,1,0,1,0,0,0.413398843,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0.207578508,1,0.066327419
1,0,0,1,0,0,1,-1.505976692,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,-0.976811302,1,-1.196003856
0,0,1,0,0,0,0,-1.326502616,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,-0.815535224,0,-0.544478037
0,0,1,0,0,0,0,-0.975863449,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.53198404,1,-0.055833672
0,0,0,0,0,1,0,1.026601936,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,-0.965163953,0,-1.277444584
0,0,0,0,1,0,0,-0.778109606,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.960046178,1,-1.196003856
0,0,0,1,0,0,1,-1.500991301,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.631824763,1,0.554971784
0,0,0,1,0,0,1,-1.456122782,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.998120656,0,-1.277444584
1,0,1,0,1,1,0,0.654359408,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.572965475,0,1.491540149
0,0,0,1,0,0,1,-1.47938794,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.95892115,1,-1.114563129
0,0,0,1,0,0,1,-1.499329504,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.9986942,1,-1.277444584
1,0,0,1,0,0,1,-1.466093564,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,-0.744636398,1,-0.259435491
0,0,0,0,0,0,0,-0.999128607,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-0.861859908,0,-0.91096131
0,1,0,0,1,1,0,1.147913117,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0.10156116,1,-0.300155854
0,0,1,0,0,1,0,0.541357212,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1.258288515,1,1.287938331
0,0,1,0,1,0,0,0.094333819,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,-0.124900366,1,-0.096554036
0,0,0,0,0,1,0,0.179085466,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.596287113,1,-0.788800219
1,0,0,0,1,1,0,1.669717375,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,2.255725136,0,1.287938331
0,0,1,0,1,1,0,0.665991987,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.739231463,0,0.554971784
1,0,0,1,0,0,1,-1.497667707,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.892257724,0,-0.829520583
0,0,0,1,0,0,1,-1.49600591,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.8761985,0,-0.707359492
0,0,1,0,0,1,0,0.923570522,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,-0.338920405,1,-0.625918764
0,0,1,0,1,0,0,-0.053566114,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.647001612,0,-0.788800219
0,1,1,0,0,0,0,0.307043835,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1.140513522,0,1.410099422
0,0,0,0,1,0,0,-1.185249871,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.703826558,1,-0.340876218
0,0,0,0,0,0,0,-0.488956928,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-0.880147128,1,-1.073842765
1,0,0,0,0,0,0,-0.156597528,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0.417517563,1,0.84001433
0,0,0,0,0,1,0,0.317014617,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,-0.487534403,1,-0.666639128
0,0,0,1,0,0,1,-1.487696925,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,-0.925567378,1,-0.91096131
1,0,0,0,0,1,0,0.328647196,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.581066145,0,-0.788800219
0,0,0,0,0,1,0,0.684271754,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.672678723,1,-0.951681674
1,0,0,0,1,0,0,0.317014617,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,-0.185078336,0,-0.300155854
0,0,0,0,0,0,0,-0.676739989,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.890095905,1,-1.033122401
0,1,1,0,1,0,0,0.685933551,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,0.447231539,1,0.229208874
0,0,0,0,0,1,0,0.975086229,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0.804725742,0,0.432810693
0,0,1,0,1,1,0,1.108029989,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,-0.832520941,0,-1.155283493
0,1,0,0,1,1,0,1.466978141,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0.231954115,0,-0.300155854
1,0,1,0,0,0,0,-0.284555897,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.315780123,1,-0.218715127
0,1,1,1,0,0,1,-1.284957691,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.190527001,1,1.61370124
1,0,1,0,0,1,0,0.687595348,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1.652533634,1,1.572980877
0,0,0,0,1,1,0,0.803921138,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,-0.092892215,0,-0.340876218
0,1,0,0,0,1,0,1.491905096,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1.441734263,0,0.717853239
0,1,0,0,1,0,0,0.318676414,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0.897397169,1,1.002895785
0,0,0,0,0,0,0,-0.528840056,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.682296609,0,-0.707359492
0,0,0,0,0,1,0,0.509783069,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.859058367,1,-1.155283493
0,0,0,0,0,0,0,-0.289541288,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.33558944,0,-0.177994763
0,0,0,0,0,1,0,0.325323602,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.732547862,0,-0.951681674
0,0,0,0,0,1,0,0.832171687,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1.180749818,0,0.921455057
0,0,0,0,1,1,0,1.202752418,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.861793729,1,-1.196003856
0,0,0,0,1,1,0,1.001674981,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.544624061,1,-0.91096131
1,0,1,1,0,0,1,-1.517609271,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.565514287,1,0.921455057
0,0,1,1,0,0,1,-1.476064346,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.812093962,0,-0.503757673
1,0,1,0,0,1,0,1.372255712,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1.950136639,0,1.206497603
0,0,0,0,1,1,0,1.334034381,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0.471298315,1,-0.015113308
0,1,0,1,0,0,1,-1.499329504,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,-0.663568201,0,0.432810693
1,0,0,0,0,0,0,-1.351429571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.89274303,1,-0.951681674
0,1,0,0,0,0,0,-0.163244716,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0.529490942,0,1.125056876
0,1,0,0,1,0,0,0.709198709,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,1.150263765,1,1.043616148
1,0,1,1,0,0,1,-1.505976692,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.947031148,1,-1.033122401
0,0,1,0,0,1,0,1.074794049,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,-0.926118862,1,-1.23672422
0,0,0,0,1,0,0,-0.934318524,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.427202017,1,0.18848851
1,0,1,0,1,1,0,1.300798441,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1.978196162,0,1.328658694
0,1,1,1,0,0,1,-1.49600591,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.672965494,0,0.269929238
1,0,0,0,0,1,0,1.305783832,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2.032418101,1,1.369379058
0,1,0,1,0,0,1,-1.336473398,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.276139429,1,1.450819786
0,1,1,0,0,0,0,-0.533825447,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0.319971015,0,1.206497603
0,0,0,0,1,1,0,0.783979574,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,-0.891750358,1,-1.196003856
0,1,0,0,1,1,0,1.488581502,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,2.594976238,0,1.61370124
0,1,0,1,0,0,1,-1.466093564,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,-0.621081848,0,0.351369965
0,0,1,0,0,1,0,0.993365996,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0.16140824,1,-0.1372744
0,0,0,0,0,0,0,-0.317791837,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.910015519,0,-1.155283493
1,0,0,1,0,0,1,-1.353091368,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,-0.432981573,1,0.84001433
0,0,0,0,0,1,0,0.320338211,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,-0.974539186,1,-1.277444584
0,0,1,0,1,0,0,0.503135881,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.460114213,0,0.351369965
0,1,0,1,0,0,1,-1.472740752,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,-0.658825436,1,0.269929238
0,1,0,1,0,0,1,-1.51262388,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.461327867,1,1.247217967
0,0,0,1,0,0,1,-1.276648706,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,-0.840329959,1,-0.707359492
1,0,0,0,0,0,0,-0.696681553,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,-0.745893782,0,-0.788800219
0,0,0,0,0,0,0,-0.485633334,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,-0.985237982,1,-1.277444584
0,1,0,1,0,0,1,-1.472740752,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.99834125,1,-1.277444584
0,0,0,0,0,1,0,0.164129293,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,-0.759923544,1,-0.992402038
0,1,0,0,1,0,0,-0.111729009,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0.597786761,1,1.125056876
0,0,0,0,1,1,0,1.108029989,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,-0.539616583,0,-0.829520583
1,0,0,0,0,0,0,0.19902703,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.281675943,1,0.310649601
0,1,0,0,1,0,0,-0.120037994,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.765085048,0,1.369379058
1,0,1,1,0,0,1,-1.47938794,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.63019237,1,0.392090329
1,0,0,0,0,0,0,-0.030300956,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0.834307361,0,1.369379058
0,0,0,0,0,1,0,1.127971553,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1.163521448,1,0.677132875
0,0,0,1,0,0,1,-1.471078955,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.998319191,0,-1.277444584
0,1,0,1,0,0,1,-1.487696925,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.649869331,0,0.351369965
0,1,1,1,0,0,1,-1.510962083,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,-0.666590336,0,0.351369965
0,0,1,0,0,1,0,0.652697611,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,-0.152849592,0,-0.381596582
0,0,0,0,0,0,0,-1.318193631,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.972156774,1,-1.196003856
0,0,0,0,1,0,0,-0.54878162,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,-0.918133369,0,-1.155283493
0,1,1,1,0,0,1,-1.492682316,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.535072352,0,0.799293966
0,0,0,0,0,1,0,1.157883899,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,-0.853984711,0,-1.155283493
0,0,0,0,1,1,0,0.978409823,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,-0.566220187,0,-0.870240946
0,0,0,0,0,0,0,-0.086802054,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,-0.957465231,0,-1.23672422
0,0,0,0,0,1,0,0.483194317,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.118017841,0,-0.259435491
1,0,1,0,1,0,0,-0.2828941,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,-0.365766662,1,-0.340876218
0,0,0,1,0,0,1,-1.477726143,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,-0.898522586,0,-0.829520583
0,0,0,0,0,1,0,1.137942335,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1.647658513,1,1.125056876
0,1,1,0,1,0,0,0.858760439,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1.559222485,0,1.287938331
0,1,0,0,1,0,0,0.702551521,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1.46121269,1,1.369379058
1,0,0,0,1,1,0,0.479870723,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.094894738,0,1.125056876
1,0,1,0,1,0,0,0.185732654,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,-0.477210616,1,-0.625918764
0,1,1,1,0,0,1,-1.509300286,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,-0.624721645,1,0.392090329
0,0,0,0,0,0,0,-0.485633334,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,-0.985237982,1,-1.277444584
0,1,1,0,0,0,0,-0.031962753,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.319397471,0,0.595692147
0,0,0,1,0,0,1,-1.469417158,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,-0.895853402,0,-0.91096131
0,1,0,0,1,0,0,0.790626762,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1.774985215,1,1.532260513
0,0,0,0,1,1,0,1.217708591,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,2.010821975,1,1.410099422
0,0,0,0,0,1,0,0.571269558,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.971208221,0,-1.277444584
0,0,0,0,0,1,0,0.152496714,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,-0.808343868,1,-1.033122401
0,0,0,0,0,0,0,-0.670092801,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.987686573,1,-1.277444584
0,0,0,0,0,0,0,-0.03362455,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,-0.907566929,1,-1.155283493
0,1,1,0,1,1,0,1.47861072,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,2.117346688,0,1.369379058
0,0,0,0,0,1,0,0.659344799,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,-0.558521466,0,-0.829520583
1,0,0,1,0,0,1,-1.472740752,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.774703324,0,-0.340876218
0,0,0,0,0,1,0,0.69756613,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,-0.06035464,1,-0.259435491
0,0,0,0,0,1,0,0.875378409,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,-0.806490881,0,-1.073842765
0,1,0,0,1,1,0,1.435403998,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1.626459455,1,1.002895785
0,0,0,0,0,1,0,0.709198709,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,-0.462254361,1,-0.748079855
0,1,1,1,0,0,1,-1.389650902,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,-0.559889147,0,0.392090329
